OBJECTID,GEOID_Data,B01001e1,GEOID
2857,05000US51071,16867,51071
2858,05000US51073,37035,51073
2859,05000US51075,22148,51075
2860,05000US51077,15708,51077
2861,05000US51079,19213,51079
2862,05000US51081,11606,51081
2863,05000US51083,35030,51083
2864,05000US51085,103218,51085
2865,05000US51087,324073,51087
2866,05000US51089,51956,51089
2867,05000US51091,2213,51091
2868,05000US51093,36090,51093
2869,05000US51095,73028,51095
2870,05000US51097,7052,51097
2871,05000US51099,25564,51099
2872,05000US51101,16329,51101
2873,05000US51103,10848,51103
2874,05000US51105,24428,51105
2875,05000US51107,374558,51107
2876,05000US51109,34813,51109
2877,05000US51111,12369,51111
2878,05000US51113,13108,51113
2879,05000US51115,8830,51115
2880,05000US51117,30959,51117
2881,05000US51119,10710,51119
2882,05000US51121,97692,51121
2883,05000US51125,14863,51125
2884,05000US51127,20523,51127
2885,05000US51131,11998,51131
2886,05000US51133,12254,51133
2887,05000US51135,15537,51135
2888,05000US51137,35265,51137
2889,05000US51139,23694,51139
2890,05000US51141,17958,51141
2891,05000US51143,61970,51143
2892,05000US51145,28364,51145
2893,05000US51147,22903,51147
2894,05000US51149,37704,51149
2895,05000US51153,450763,51153
2896,05000US51155,34330,51155
2897,05000US51157,7359,51157
2898,05000US51159,8873,51159
2899,05000US51161,93419,51161
2900,05000US51163,22440,51163
2901,05000US51165,78653,51165
2902,05000US51167,27725,51167
2903,05000US51169,22290,51169
2904,05000US51171,42854,51171
2905,05000US51173,31298,51173
2906,05000US51175,18089,51175
2907,05000US51177,130159,51177
2908,05000US51179,141159,51179
2909,05000US51181,6670,51181
2910,05000US51183,11595,51183
2911,05000US51185,42689,51185
2912,05000US51187,38991,51187
2913,05000US51191,54457,51191
2914,05000US51193,17596,51193
2915,05000US51195,39539,51195
2916,05000US51197,29048,51197
2917,05000US51199,67196,51199
2918,05000US51510,154710,51510
2919,05000US51520,17077,51520
2920,05000US51530,6495,51530
2921,05000US51540,46487,51540
2922,05000US51550,235410,51550
2923,05000US51570,17582,51570
2924,05000US51580,5675,51580
2925,05000US51590,41911,51590
2926,05000US51595,5495,51595
2927,05000US51600,23580,51600
2928,05000US51610,13843,51610
2929,05000US51620,8334,51620
2930,05000US51630,28135,51630
2931,05000US51640,6788,51640
2932,05000US51650,136255,51650
2933,05000US51660,53064,51660
2934,05000US51670,22353,51670
2935,05000US51678,7113,51678
2936,05000US51680,79237,51680
2937,05000US51683,41379,51683
2938,05000US51685,16117,51685
2939,05000US51690,13256,51690
2940,05000US51700,180775,51700
2941,05000US51710,245752,51710
2942,05000US51720,4043,51720
2943,05000US51730,32037,51730
2944,05000US51735,12022,51735
2945,05000US51740,95536,51740
2946,05000US51750,17380,51750
2947,05000US51760,220892,51760
2948,05000US51770,99572,51770
2949,05000US51775,25521,51775
2950,05000US51790,24273,51790
2951,05000US51800,88057,51800
2952,05000US51810,450057,51810
2953,05000US51820,21620,51820
2954,05000US51830,14817,51830
2955,05000US51840,27516,51840
2956,05000US53001,19261,53001
2957,05000US53003,22259,53003
2958,05000US53005,190529,53005
2959,05000US53007,75138,53007
2960,05000US53009,73439,53009
2961,05000US53011,457474,53011
2962,05000US53013,3999,53013
2963,05000US53015,103590,53015
2964,05000US53017,40585,53017
2965,05000US53019,7568,53019
2966,05000US53021,89124,53021
2967,05000US53023,2226,53023
2968,05000US53025,93420,53025
2969,05000US53027,71454,53027
2970,05000US53029,80323,53029
2971,05000US53031,30524,53031
2972,05000US53033,2118119,53033
2973,05000US53035,258903,53035
2974,05000US53037,43726,53037
2975,05000US53039,21172,53039
2976,05000US53041,76012,53041
2977,05000US53043,10344,53043
2978,05000US53045,61569,53045
2979,05000US53047,41377,53047
2980,05000US53049,20940,53049
2981,05000US53051,13066,53051
2982,05000US53053,845193,53053
2983,05000US53055,16221,53055
2984,05000US53057,121725,53057
2985,05000US53059,11498,53059
2986,05000US53061,771904,53061
2987,05000US53063,490764,53063
2988,05000US53065,43858,53065
2989,05000US53067,269885,53067
2990,05000US53069,4105,53069
2991,05000US53071,59862,53071
2992,05000US53073,212738,53073
2993,05000US53075,47794,53075
2994,05000US53077,248279,53077
2995,05000US54001,16790,54001
2996,05000US54003,111610,54003
2997,05000US54005,23236,54005
2998,05000US54007,14345,54007
2999,05000US54009,23067,54009
3000,05000US54011,96100,54011
3001,05000US54013,7450,54013
3002,05000US54015,8901,54015
3003,05000US54017,8570,54017
3004,05000US54019,44602,54019
3005,05000US54021,8305,54021
3006,05000US54023,11673,54023
3007,05000US54025,35523,54025
3008,05000US54027,23412,54027
3009,05000US54029,29921,54029
3010,05000US54031,13812,54031
3011,05000US54033,68438,54033
3012,05000US54035,29123,54035
3013,05000US54037,55673,54037
3014,05000US54039,187827,54039
3015,05000US54041,16371,54041
3016,05000US54043,21241,54043
3017,05000US54045,34428,54045
3018,05000US54047,19707,54047
3019,05000US54049,56575,54049
3020,05000US54051,32006,54051
3021,05000US54053,27000,54053
3022,05000US54055,60963,54055
3023,05000US54057,27421,54057
3024,05000US54059,25150,54059
3025,05000US54061,103715,54061
3026,05000US54063,13517,54063
3027,05000US54065,17510,54065
3028,05000US54067,25496,54067
3029,05000US54069,42906,54069
3030,05000US54071,7138,54071
3031,05000US54073,7527,54073
3032,05000US54075,8574,54075
3033,05000US54077,33760,54077
3034,05000US54079,56644,54079
3035,05000US54081,77097,54081
3036,05000US54083,29152,54083
3037,05000US54085,10005,54085
3038,05000US54087,14348,54087
3039,05000US54089,13210,54089
3040,05000US54091,16977,54091
3041,05000US54093,7035,54093
3042,05000US54095,8949,54095
3043,05000US54097,24604,54097
3044,05000US54099,41063,54099
3045,05000US54101,8637,54101
3046,05000US54103,15793,54103
3047,05000US54105,5800,54105
3048,05000US54107,86016,54107
3049,05000US54109,22130,54109
3050,05000US55001,20111,55001
3051,05000US55003,15779,55003
3052,05000US55005,45358,55005
3053,05000US55007,15004,55007
3054,05000US55009,258004,55009
3055,05000US55011,13243,55011
3056,05000US55013,15239,55013
3057,05000US55015,49737,55015
3058,05000US55017,63445,55017
3059,05000US55019,34513,55019
3060,05000US55021,56790,55021
3061,05000US55023,16313,55023
3062,05000US55025,522837,55025
3063,05000US55027,87833,55027
3064,05000US55029,27443,55029
3065,05000US55031,43503,55031
3066,05000US55033,44260,55033
3067,05000US55035,102388,55035
3068,05000US55037,4354,55037
3069,05000US55039,102082,55039
3070,05000US55041,9035,55041
3071,05000US55043,51742,55043
3072,05000US55045,36869,55045
3073,05000US55047,18745,55047
3074,05000US55049,23576,55049
3075,05000US55051,5748,55051
3076,05000US55053,20531,55053
3077,05000US55055,84586,55055
3078,05000US55057,26427,55057
3079,05000US55059,167886,55059
3080,05000US55061,20378,55061
3081,05000US55063,117582,55063
3082,05000US55065,16755,55065
3083,05000US55067,19190,55067
3084,05000US55069,27994,55069
3085,05000US55071,79680,55071
3086,05000US55073,135293,55073
3087,05000US55075,40712,55075
3088,05000US55077,15164,55077
3089,05000US55078,4506,55078
3090,05000US55079,956586,55079
3091,05000US55081,45303,55081
3092,05000US55083,37465,55083
3093,05000US55085,35352,55085
3094,05000US55087,183288,55087
3095,05000US55089,87817,55089
3096,05000US55091,7282,55091
3097,05000US55093,41226,55093
3098,05000US55095,43328,55095
3099,05000US55097,70371,55097
3100,05000US55099,13566,55099
3101,05000US55101,195101,55101
3102,05000US55103,17626,55103
3103,05000US55105,161226,55105
3104,05000US55107,14211,55107
3105,05000US55109,87142,55109
3106,05000US55111,63340,55111
3107,05000US55113,16384,55113
3108,05000US55115,41136,55115
3109,05000US55117,115094,55117
3110,05000US55119,20344,55119
3111,05000US55121,29510,55121
3112,05000US55123,30378,55123
3113,05000US55125,21465,55125
3114,05000US55127,102917,55127
3115,05000US55129,15638,55129
3116,05000US55131,133967,55131
3117,05000US55133,396731,55133
3118,05000US55135,51651,55135
3119,05000US55137,24170,55137
3120,05000US55139,169540,55139
3121,05000US55141,73427,55141
3122,05000US56001,37944,56001
3123,05000US56003,11920,56003
3124,05000US56005,48116,56005
3125,05000US56007,15689,56007
3126,05000US56009,14166,56009
3127,05000US56011,7347,56011
3128,05000US56013,40354,56013
3129,05000US56015,13479,56015
3130,05000US56017,4741,56017
3131,05000US56019,8562,56019
3132,05000US56021,97031,56021
3133,05000US56023,18791,56023
3134,05000US56025,81023,56025
3135,05000US56027,2479,56027
3136,05000US56029,29276,56029
3137,05000US56031,8703,56031
3138,05000US56033,29964,56033
3139,05000US56035,10037,56035
3140,05000US56037,44527,56037
3141,05000US56039,22923,56039
3142,05000US56041,20758,56041
3143,05000US56043,8253,56043
3144,05000US56045,7117,56045
3145,05000US72001,18525,72001
3146,05000US72003,39470,72003
3147,05000US72005,55722,72005
3148,05000US72007,26855,72007
3149,05000US72009,24008,72009
3150,05000US72011,27892,72011
3151,05000US72013,89550,72013
3152,05000US72015,18504,72015
3153,05000US72017,24583,72017
3154,05000US72019,29237,72019
3155,05000US72021,188614,72021
3156,05000US72023,49726,72023
3157,05000US72025,134269,72025
3158,05000US72027,32936,72027
3159,05000US72029,46779,72029
3160,05000US72031,161684,72031
3161,05000US72033,25595,72033
3162,05000US72035,45431,72035
3163,05000US72037,12238,72037
3164,05000US72039,17325,72039
3165,05000US72041,41181,72041
3166,05000US72043,39796,72043
3167,05000US72045,19914,72045
3168,05000US72047,34933,72047
3169,05000US72049,1494,72049
3170,05000US72051,37722,72051
3171,05000US72053,33075,72053
3172,05000US72054,12140,72054
3173,05000US72055,17327,72055
3174,05000US72057,42623,72057
3175,05000US72059,19578,72059
3176,05000US72061,90773,72061
3177,05000US72063,47074,72063
3178,05000US72065,40978,72065
3179,05000US72067,16474,72067
3180,05000US72069,54736,72069
3181,05000US72071,43314,72071
3182,05000US72073,15297,72073
3183,05000US72075,47952,72075
3184,05000US72077,39704,72077
3185,05000US72079,23893,72079
3186,05000US72081,27321,72081
3187,05000US72083,8874,72083
3188,05000US72085,38253,72085
3189,05000US72087,27242,72087
3190,05000US72089,18952,72089
3191,05000US72091,40705,72091
3192,05000US72093,6180,72093
3193,05000US72095,11297,72095
3194,05000US72097,79615,72097
3195,05000US72099,37676,72099
3196,05000US72101,31785,72101
3197,05000US72103,26584,72103
3198,05000US72105,29112,72105
3199,05000US72107,21906,72107
3200,05000US72109,17769,72109
3201,05000US72111,21661,72111
3202,05000US72113,148863,72113
3203,05000US72115,24548,72115
3204,05000US72117,14526,72117
3205,05000US72119,51768,72119
3206,05000US72121,23610,72121
3207,05000US72123,29239,72123
3208,05000US72125,32937,72125
3209,05000US72127,355181,72127
3210,05000US72129,38689,72129
3211,05000US72131,38970,72131
3212,05000US72133,22475,72133
3213,05000US72135,74169,72135
3214,05000US72137,81905,72137
3215,05000US72139,69478,72139
3216,05000US72141,30209,72141
3217,05000US72143,38589,72143
3218,05000US72145,54754,72145
3219,05000US72147,8931,72147
3220,05000US72149,23659,72149
3221,05000US72151,35025,72151
3222,05000US72153,37585,72153
